MMWR_Week,Week_Start,Week_End,ZIP_Code,ILI_Activity_Level,RECORD_ID,ZIP_Code_Location
24,06/13/2021,06/19/2021,60639,1,2021-24-60639,POINT (-87.75531 41.920609)
11,03/08/2020,03/14/2020,60628,10,2020-11-60628,POINT (-87.621537 41.694192)
44,10/30/2022,11/05/2022,60656,10,2022-44-60656,POINT (-87.817934 41.974566)
16,04/17/2022,04/23/2022,60603,1,2022-16-60603,POINT (-87.625473 41.880112)
45,11/01/2020,11/07/2020,60610,1,2020-45-60610,POINT (-87.63581 41.90455)
2,01/08/2023,01/14/2023,60642,2,2023-02-60642,POINT (-87.657821 41.899935)
17,04/24/2022,04/30/2022,60615,6,2022-17-60615,POINT (-87.602725 41.801993)
33,08/13/2023,08/19/2023,60651,1,2023-33-60651,POINT (-87.741017 41.901964)
11,03/08/2020,03/14/2020,60617,10,2020-11-60617,POINT (-87.556897 41.721257)
1,01/02/2022,01/08/2022,60619,9,2022-01-60619,POINT (-87.60569 41.744737)
40,09/27/2020,10/03/2020,60625,2,2020-40-60625,POINT (-87.701816 41.971155)
46,11/13/2022,11/19/2022,60610,10,2022-46-60610,POINT (-87.63581 41.90455)
15,04/10/2022,04/16/2022,60638,2,2022-15-60638,POINT (-87.771902 41.787032)
17,04/23/2023,04/29/2023,60605,1,2023-17-60605,POINT (-87.623449 41.867824)
42,10/17/2021,10/23/2021,60636,3,2021-42-60636,POINT (-87.668597 41.77599)
46,11/13/2022,11/19/2022,60611,6,2022-46-60611,POINT (-87.620291 41.894734)
49,12/04/2022,12/10/2022,60655,6,2022-49-60655,POINT (-87.701434 41.696456)
48,11/24/2019,11/30/2019,60661,10,2019-48-60661,POINT (-87.644283 41.882786)
7,02/14/2021,02/20/2021,60666,1,2021-07-60666,POINT (-87.896371 41.979511)
49,12/05/2021,12/11/2021,60655,4,2021-49-60655,POINT (-87.701434 41.696456)
17,04/25/2021,05/01/2021,60606,2,2021-17-60606,POINT (-87.63676 41.882634)
48,11/26/2023,12/02/2023,60617,9,2023-48-60617,POINT (-87.556897 41.721257)
7,02/11/2024,02/17/2024,60601,1,2024-07-60601,POINT (-87.622844 41.886262)
15,04/05/2020,04/11/2020,60628,8,2020-15-60628,POINT (-87.621537 41.694192)
52,12/22/2019,12/28/2019,60651,10,2019-52-60651,POINT (-87.741017 41.901964)
46,11/08/2020,11/14/2020,60618,2,2020-46-60618,POINT (-87.703343 41.946699)
47,11/20/2022,11/26/2022,60638,10,2022-47-60638,POINT (-87.771902 41.787032)
18,05/02/2021,05/08/2021,60613,1,2021-18-60613,POINT (-87.661343 41.953742)
49,12/01/2019,12/07/2019,60666,1,2019-49-60666,POINT (-87.896371 41.979511)
52,12/22/2019,12/28/2019,60602,1,2019-52-60602,POINT (-87.628309 41.883136)
37,09/10/2023,09/16/2023,60639,2,2023-37-60639,POINT (-87.75531 41.920609)
6,02/02/2020,02/08/2020,60649,10,2020-06-60649,POINT (-87.571522 41.762202)
49,11/29/2020,12/05/2020,60601,1,2020-49-60601,POINT (-87.622844 41.886262)
25,06/19/2022,06/25/2022,60601,1,2022-25-60601,POINT (-87.622844 41.886262)
20,05/16/2021,05/22/2021,60653,2,2021-20-60653,POINT (-87.611244 41.819261)
12,03/19/2023,03/25/2023,60632,7,2023-12-60632,POINT (-87.711251 41.810038)
27,07/03/2022,07/09/2022,60659,2,2022-27-60659,POINT (-87.703266 41.990803)
33,08/14/2022,08/20/2022,60604,1,2022-33-60604,POINT (-87.629029 41.878153)
6,02/04/2024,02/10/2024,60603,1,2024-06-60603,POINT (-87.625473 41.880112)
11,03/13/2022,03/19/2022,60645,3,2022-11-60645,POINT (-87.695049 42.008927)
18,05/02/2021,05/08/2021,60611,1,2021-18-60611,POINT (-87.620291 41.894734)
2,01/09/2022,01/15/2022,60609,4,2022-02-60609,POINT (-87.653382 41.812017)
34,08/21/2022,08/27/2022,60614,1,2022-34-60614,POINT (-87.652064 41.922605)
15,04/11/2021,04/17/2021,60646,1,2021-15-60646,POINT (-87.761826 41.993931)
9,02/23/2020,02/29/2020,60617,10,2020-09-60617,POINT (-87.556897 41.721257)
10,03/06/2022,03/12/2022,60707,1,2022-10-60707,POINT (-87.808283 41.921777)
48,11/26/2023,12/02/2023,60620,8,2023-48-60620,POINT (-87.651656 41.740873)
14,03/29/2020,04/04/2020,60636,10,2020-14-60636,POINT (-87.668597 41.77599)
26,06/26/2022,07/02/2022,60612,1,2022-26-60612,POINT (-87.687011 41.88004)
41,10/04/2020,10/10/2020,60656,2,2020-41-60656,POINT (-87.817934 41.974566)
45,11/06/2022,11/12/2022,60606,10,2022-45-60606,POINT (-87.63676 41.882634)
34,08/21/2022,08/27/2022,60638,1,2022-34-60638,POINT (-87.771902 41.787032)
9,02/27/2022,03/05/2022,60657,1,2022-09-60657,POINT (-87.658216 41.939715)
16,04/16/2023,04/22/2023,60631,1,2023-16-60631,POINT (-87.813371 41.995019)
44,10/25/2020,10/31/2020,60604,1,2020-44-60604,POINT (-87.629029 41.878153)
51,12/19/2021,12/25/2021,60628,6,2021-51-60628,POINT (-87.621537 41.694192)
38,09/19/2021,09/25/2021,60617,2,2021-38-60617,POINT (-87.556897 41.721257)
39,09/25/2022,10/01/2022,60642,2,2022-39-60642,POINT (-87.657821 41.899935)
43,10/23/2022,10/29/2022,60638,10,2022-43-60638,POINT (-87.771902 41.787032)
23,06/05/2022,06/11/2022,60622,1,2022-23-60622,POINT (-87.681818 41.902762)
19,05/09/2021,05/15/2021,60622,1,2021-19-60622,POINT (-87.681818 41.902762)
3,01/12/2020,01/18/2020,60605,1,2020-03-60605,POINT (-87.623449 41.867824)
40,10/03/2021,10/09/2021,60659,5,2021-40-60659,POINT (-87.703266 41.990803)
5,01/28/2024,02/03/2024,60656,3,2024-05-60656,POINT (-87.817934 41.974566)
2,01/10/2021,01/16/2021,60647,1,2021-02-60647,POINT (-87.701101 41.921058)
7,02/09/2020,02/15/2020,60644,10,2020-07-60644,POINT (-87.756863 41.881113)
49,12/05/2021,12/11/2021,60642,1,2021-49-60642,POINT (-87.657821 41.899935)
43,10/18/2020,10/24/2020,60661,1,2020-43-60661,POINT (-87.644283 41.882786)
13,03/28/2021,04/03/2021,60636,1,2021-13-60636,POINT (-87.668597 41.77599)
43,10/24/2021,10/30/2021,60604,1,2021-43-60604,POINT (-87.629029 41.878153)
41,10/10/2021,10/16/2021,60611,1,2021-41-60611,POINT (-87.620291 41.894734)
28,07/10/2022,07/16/2022,60640,1,2022-28-60640,POINT (-87.662232 41.971888)
18,04/26/2020,05/02/2020,60623,10,2020-18-60623,POINT (-87.717446 41.850321)
15,04/10/2022,04/16/2022,60615,2,2022-15-60615,POINT (-87.602725 41.801993)
7,02/12/2023,02/18/2023,60634,4,2023-07-60634,POINT (-87.797373 41.944967)
35,08/27/2023,09/02/2023,60615,1,2023-35-60615,POINT (-87.602725 41.801993)
42,10/15/2023,10/21/2023,60604,10,2023-42-60604,POINT (-87.629029 41.878153)
18,04/26/2020,05/02/2020,60634,9,2020-18-60634,POINT (-87.797373 41.944967)
19,05/03/2020,05/09/2020,60659,10,2020-19-60659,POINT (-87.703266 41.990803)
47,11/20/2022,11/26/2022,60642,4,2022-47-60642,POINT (-87.657821 41.899935)
50,12/06/2020,12/12/2020,60637,2,2020-50-60637,POINT (-87.604053 41.780991)
9,02/28/2021,03/06/2021,60610,1,2021-09-60610,POINT (-87.63581 41.90455)
43,10/18/2020,10/24/2020,60625,1,2020-43-60625,POINT (-87.701816 41.971155)
5,01/30/2022,02/05/2022,60620,1,2022-05-60620,POINT (-87.651656 41.740873)
12,03/21/2021,03/27/2021,60609,1,2021-12-60609,POINT (-87.653382 41.812017)
9,02/23/2020,02/29/2020,60657,10,2020-09-60657,POINT (-87.658216 41.939715)
30,07/23/2023,07/29/2023,60666,1,2023-30-60666,POINT (-87.896371 41.979511)
6,02/05/2023,02/11/2023,60625,3,2023-06-60625,POINT (-87.701816 41.971155)
9,02/23/2020,02/29/2020,60644,10,2020-09-60644,POINT (-87.756863 41.881113)
7,02/11/2024,02/17/2024,60611,6,2024-07-60611,POINT (-87.620291 41.894734)
49,12/04/2022,12/10/2022,60642,3,2022-49-60642,POINT (-87.657821 41.899935)
7,02/14/2021,02/20/2021,60602,1,2021-07-60602,POINT (-87.628309 41.883136)
4,01/24/2021,01/30/2021,60616,1,2021-04-60616,POINT (-87.629531 41.844869)
7,02/11/2024,02/17/2024,60618,1,2024-07-60618,POINT (-87.703343 41.946699)
5,01/31/2021,02/06/2021,60613,1,2021-05-60613,POINT (-87.661343 41.953742)
45,11/03/2019,11/09/2019,60629,4,2019-45-60629,POINT (-87.711565 41.777061)
36,09/03/2023,09/09/2023,60657,4,2023-36-60657,POINT (-87.658216 41.939715)
17,04/24/2022,04/30/2022,60609,7,2022-17-60609,POINT (-87.653382 41.812017)
47,11/15/2020,11/21/2020,60647,1,2020-47-60647,POINT (-87.701101 41.921058)
20,05/15/2022,05/21/2022,60651,6,2022-20-60651,POINT (-87.741017 41.901964)
51,12/15/2019,12/21/2019,60613,3,2019-51-60613,POINT (-87.661343 41.953742)
4,01/19/2020,01/25/2020,60621,10,2020-04-60621,POINT (-87.638812 41.776931)
44,10/29/2023,11/04/2023,60637,10,2023-44-60637,POINT (-87.604053 41.780991)
43,10/24/2021,10/30/2021,60640,1,2021-43-60640,POINT (-87.662232 41.971888)
33,08/15/2021,08/21/2021,60630,1,2021-33-60630,POINT (-87.759611 41.971261)
2,01/10/2021,01/16/2021,60619,1,2021-02-60619,POINT (-87.60569 41.744737)
24,06/12/2022,06/18/2022,60618,1,2022-24-60618,POINT (-87.703343 41.946699)
43,10/24/2021,10/30/2021,60629,1,2021-43-60629,POINT (-87.711565 41.777061)
40,10/03/2021,10/09/2021,60654,1,2021-40-60654,POINT (-87.636354 41.892485)
14,03/29/2020,04/04/2020,60628,10,2020-14-60628,POINT (-87.621537 41.694192)
18,04/26/2020,05/02/2020,60660,10,2020-18-60660,POINT (-87.666362 41.991062)
26,06/25/2023,07/01/2023,60660,1,2023-26-60660,POINT (-87.666362 41.991062)
9,02/27/2022,03/05/2022,60644,1,2022-09-60644,POINT (-87.756863 41.881113)
17,04/23/2023,04/29/2023,60615,1,2023-17-60615,POINT (-87.602725 41.801993)
33,08/13/2023,08/19/2023,60615,1,2023-33-60615,POINT (-87.602725 41.801993)
5,01/26/2020,02/01/2020,60633,10,2020-05-60633,POINT (-87.556037 41.653147)
40,09/27/2020,10/03/2020,60626,1,2020-40-60626,POINT (-87.669834 42.009469)
21,05/22/2022,05/28/2022,60655,1,2022-21-60655,POINT (-87.701434 41.696456)
37,09/11/2022,09/17/2022,60629,7,2022-37-60629,POINT (-87.711565 41.777061)
50,12/12/2021,12/18/2021,60655,4,2021-50-60655,POINT (-87.701434 41.696456)
6,02/06/2022,02/12/2022,60608,1,2022-06-60608,POINT (-87.670366 41.849879)
31,08/01/2021,08/07/2021,60660,1,2021-31-60660,POINT (-87.666362 41.991062)
53,12/27/2020,01/02/2021,60607,1,2021-53-60607,POINT (-87.652727 41.876104)
39,09/26/2021,10/02/2021,60643,1,2021-39-60643,POINT (-87.662381 41.700445)
4,01/22/2023,01/28/2023,60632,3,2023-04-60632,POINT (-87.711251 41.810038)
46,11/14/2021,11/20/2021,60646,1,2021-46-60646,POINT (-87.761826 41.993931)
22,05/29/2022,06/04/2022,60642,2,2022-22-60642,POINT (-87.657821 41.899935)
38,09/19/2021,09/25/2021,60651,1,2021-38-60651,POINT (-87.741017 41.901964)
10,03/05/2023,03/11/2023,60655,1,2023-10-60655,POINT (-87.701434 41.696456)
37,09/10/2023,09/16/2023,60613,7,2023-37-60613,POINT (-87.661343 41.953742)
19,05/03/2020,05/09/2020,60607,1,2020-19-60607,POINT (-87.652727 41.876104)
42,10/13/2019,10/19/2019,60643,8,2019-42-60643,POINT (-87.662381 41.700445)
5,01/29/2023,02/04/2023,60623,3,2023-05-60623,POINT (-87.717446 41.850321)
50,12/08/2019,12/14/2019,60638,10,2019-50-60638,POINT (-87.771902 41.787032)
20,05/16/2021,05/22/2021,60616,1,2021-20-60616,POINT (-87.629531 41.844869)
38,09/18/2022,09/24/2022,60642,1,2022-38-60642,POINT (-87.657821 41.899935)
23,06/04/2023,06/10/2023,60651,1,2023-23-60651,POINT (-87.741017 41.901964)
36,09/04/2022,09/10/2022,60614,1,2022-36-60614,POINT (-87.652064 41.922605)
38,09/17/2023,09/23/2023,60602,1,2023-38-60602,POINT (-87.628309 41.883136)
45,11/07/2021,11/13/2021,60630,9,2021-45-60630,POINT (-87.759611 41.971261)
15,04/10/2022,04/16/2022,60601,1,2022-15-60601,POINT (-87.622844 41.886262)
3,01/17/2021,01/23/2021,60611,3,2021-03-60611,POINT (-87.620291 41.894734)
38,09/15/2024,09/21/2024,60630,3,2024-38-60630,POINT (-87.759611 41.971261)
26,06/27/2021,07/03/2021,60647,1,2021-26-60647,POINT (-87.701101 41.921058)
49,12/05/2021,12/11/2021,60639,6,2021-49-60639,POINT (-87.75531 41.920609)
28,07/09/2023,07/15/2023,60660,1,2023-28-60660,POINT (-87.666362 41.991062)
2,01/10/2021,01/16/2021,60655,1,2021-02-60655,POINT (-87.701434 41.696456)
41,10/09/2022,10/15/2022,60619,8,2022-41-60619,POINT (-87.60569 41.744737)
10,03/06/2022,03/12/2022,60622,1,2022-10-60622,POINT (-87.681818 41.902762)
7,02/13/2022,02/19/2022,60624,1,2022-07-60624,POINT (-87.722735 41.879417)
23,06/04/2023,06/10/2023,60619,2,2023-23-60619,POINT (-87.60569 41.744737)
34,08/20/2023,08/26/2023,60632,1,2023-34-60632,POINT (-87.711251 41.810038)
25,06/19/2022,06/25/2022,60634,4,2022-25-60634,POINT (-87.797373 41.944967)
47,11/20/2022,11/26/2022,60659,10,2022-47-60659,POINT (-87.703266 41.990803)
7,02/11/2024,02/17/2024,60634,4,2024-07-60634,POINT (-87.797373 41.944967)
30,07/25/2021,07/31/2021,60634,1,2021-30-60634,POINT (-87.797373 41.944967)
4,01/23/2022,01/29/2022,60607,1,2022-04-60607,POINT (-87.652727 41.876104)
10,03/01/2020,03/07/2020,60657,10,2020-10-60657,POINT (-87.658216 41.939715)
42,10/16/2022,10/22/2022,60643,1,2022-42-60643,POINT (-87.662381 41.700445)
31,07/31/2022,08/06/2022,60613,1,2022-31-60613,POINT (-87.661343 41.953742)
24,06/13/2021,06/19/2021,60617,1,2021-24-60617,POINT (-87.556897 41.721257)
20,05/14/2023,05/20/2023,60655,1,2023-20-60655,POINT (-87.701434 41.696456)
47,11/15/2020,11/21/2020,60617,1,2020-47-60617,POINT (-87.556897 41.721257)
11,03/08/2020,03/14/2020,60644,10,2020-11-60644,POINT (-87.756863 41.881113)
12,03/20/2022,03/26/2022,60640,2,2022-12-60640,POINT (-87.662232 41.971888)
25,06/18/2023,06/24/2023,60610,1,2023-25-60610,POINT (-87.63581 41.90455)
43,10/23/2022,10/29/2022,60655,1,2022-43-60655,POINT (-87.701434 41.696456)
33,08/13/2023,08/19/2023,60633,1,2023-33-60633,POINT (-87.556037 41.653147)
4,01/24/2021,01/30/2021,60623,1,2021-04-60623,POINT (-87.717446 41.850321)
20,05/15/2022,05/21/2022,60633,4,2022-20-60633,POINT (-87.556037 41.653147)
7,02/09/2020,02/15/2020,60620,10,2020-07-60620,POINT (-87.651656 41.740873)
45,11/06/2022,11/12/2022,60660,9,2022-45-60660,POINT (-87.666362 41.991062)
8,02/19/2023,02/25/2023,60645,6,2023-08-60645,POINT (-87.695049 42.008927)
39,09/24/2023,09/30/2023,60621,2,2023-39-60621,POINT (-87.638812 41.776931)
19,05/07/2023,05/13/2023,60652,1,2023-19-60652,POINT (-87.714238 41.745398)
14,04/03/2022,04/09/2022,60631,1,2022-14-60631,POINT (-87.813371 41.995019)
51,12/13/2020,12/19/2020,60636,1,2020-51-60636,POINT (-87.668597 41.77599)
9,02/26/2023,03/04/2023,60707,8,2023-09-60707,POINT (-87.808283 41.921777)
50,12/12/2021,12/18/2021,60633,2,2021-50-60633,POINT (-87.556037 41.653147)
12,03/20/2022,03/26/2022,60661,1,2022-12-60661,POINT (-87.644283 41.882786)
11,03/14/2021,03/20/2021,60644,1,2021-11-60644,POINT (-87.756863 41.881113)
6,02/06/2022,02/12/2022,60629,2,2022-06-60629,POINT (-87.711565 41.777061)
6,02/02/2020,02/08/2020,60621,10,2020-06-60621,POINT (-87.638812 41.776931)
17,04/23/2023,04/29/2023,60649,5,2023-17-60649,POINT (-87.571522 41.762202)
48,11/27/2022,12/03/2022,60647,10,2022-48-60647,POINT (-87.701101 41.921058)
27,07/03/2022,07/09/2022,60611,1,2022-27-60611,POINT (-87.620291 41.894734)
7,02/09/2020,02/15/2020,60610,10,2020-07-60610,POINT (-87.63581 41.90455)
49,12/05/2021,12/11/2021,60621,1,2021-49-60621,POINT (-87.638812 41.776931)
47,11/21/2021,11/27/2021,60646,1,2021-47-60646,POINT (-87.761826 41.993931)
29,07/17/2022,07/23/2022,60639,2,2022-29-60639,POINT (-87.75531 41.920609)
53,12/27/2020,01/02/2021,60634,3,2021-53-60634,POINT (-87.797373 41.944967)
24,06/12/2022,06/18/2022,60654,1,2022-24-60654,POINT (-87.636354 41.892485)
48,11/26/2023,12/02/2023,60659,9,2023-48-60659,POINT (-87.703266 41.990803)
51,12/17/2023,12/23/2023,60603,10,2023-51-60603,POINT (-87.625473 41.880112)
33,08/15/2021,08/21/2021,60615,3,2021-33-60615,POINT (-87.602725 41.801993)
1,12/31/2023,01/06/2024,60657,4,2024-01-60657,POINT (-87.658216 41.939715)
40,09/27/2020,10/03/2020,60707,1,2020-40-60707,POINT (-87.808283 41.921777)
14,04/02/2023,04/08/2023,60636,6,2023-14-60636,POINT (-87.668597 41.77599)
9,02/23/2020,02/29/2020,60610,10,2020-09-60610,POINT (-87.63581 41.90455)
2,01/07/2024,01/13/2024,60602,1,2024-02-60602,POINT (-87.628309 41.883136)
30,07/23/2023,07/29/2023,60620,1,2023-30-60620,POINT (-87.651656 41.740873)
9,02/28/2021,03/06/2021,60618,1,2021-09-60618,POINT (-87.703343 41.946699)
35,08/29/2021,09/04/2021,60827,1,2021-35-60827,POINT (-87.633087 41.650765)
23,06/06/2021,06/12/2021,60616,1,2021-23-60616,POINT (-87.629531 41.844869)
31,08/01/2021,08/07/2021,60639,4,2021-31-60639,POINT (-87.75531 41.920609)
43,10/23/2022,10/29/2022,60657,1,2022-43-60657,POINT (-87.658216 41.939715)
20,05/10/2020,05/16/2020,60601,1,2020-20-60601,POINT (-87.622844 41.886262)
38,09/17/2023,09/23/2023,60655,1,2023-38-60655,POINT (-87.701434 41.696456)
29,07/18/2021,07/24/2021,60655,1,2021-29-60655,POINT (-87.701434 41.696456)
52,12/22/2019,12/28/2019,60631,10,2019-52-60631,POINT (-87.813371 41.995019)
11,03/12/2023,03/18/2023,60621,3,2023-11-60621,POINT (-87.638812 41.776931)
4,01/19/2020,01/25/2020,60657,10,2020-04-60657,POINT (-87.658216 41.939715)
46,11/10/2019,11/16/2019,60661,1,2019-46-60661,POINT (-87.644283 41.882786)
25,06/18/2023,06/24/2023,60625,1,2023-25-60625,POINT (-87.701816 41.971155)
39,09/25/2022,10/01/2022,60647,2,2022-39-60647,POINT (-87.701101 41.921058)
53,12/27/2020,01/02/2021,60625,2,2021-53-60625,POINT (-87.701816 41.971155)
13,03/22/2020,03/28/2020,60653,10,2020-13-60653,POINT (-87.611244 41.819261)
31,07/30/2023,08/05/2023,60601,6,2023-31-60601,POINT (-87.622844 41.886262)
40,09/29/2019,10/05/2019,60610,2,2019-40-60610,POINT (-87.63581 41.90455)
45,11/06/2022,11/12/2022,60707,10,2022-45-60707,POINT (-87.808283 41.921777)
15,04/05/2020,04/11/2020,60622,10,2020-15-60622,POINT (-87.681818 41.902762)
8,02/19/2023,02/25/2023,60646,1,2023-08-60646,POINT (-87.761826 41.993931)
35,08/28/2022,09/03/2022,60616,6,2022-35-60616,POINT (-87.629531 41.844869)
53,12/27/2020,01/02/2021,60633,5,2021-53-60633,POINT (-87.556037 41.653147)
32,08/06/2023,08/12/2023,60707,1,2023-32-60707,POINT (-87.808283 41.921777)
2,01/08/2023,01/14/2023,60601,6,2023-02-60601,POINT (-87.622844 41.886262)
38,09/18/2022,09/24/2022,60608,5,2022-38-60608,POINT (-87.670366 41.849879)
31,08/01/2021,08/07/2021,60610,1,2021-31-60610,POINT (-87.63581 41.90455)
3,01/15/2023,01/21/2023,60619,1,2023-03-60619,POINT (-87.60569 41.744737)
12,03/15/2020,03/21/2020,60636,10,2020-12-60636,POINT (-87.668597 41.77599)
34,08/22/2021,08/28/2021,60644,2,2021-34-60644,POINT (-87.756863 41.881113)
52,12/25/2022,12/31/2022,60604,1,2022-52-60604,POINT (-87.629029 41.878153)
40,09/29/2019,10/05/2019,60659,5,2019-40-60659,POINT (-87.703266 41.990803)
8,02/20/2022,02/26/2022,60646,1,2022-08-60646,POINT (-87.761826 41.993931)
36,09/05/2021,09/11/2021,60631,3,2021-36-60631,POINT (-87.813371 41.995019)
48,11/27/2022,12/03/2022,60629,10,2022-48-60629,POINT (-87.711565 41.777061)
6,02/02/2020,02/08/2020,60657,10,2020-06-60657,POINT (-87.658216 41.939715)
38,09/17/2023,09/23/2023,60601,5,2023-38-60601,POINT (-87.622844 41.886262)
50,12/06/2020,12/12/2020,60636,2,2020-50-60636,POINT (-87.668597 41.77599)
7,02/14/2021,02/20/2021,60827,1,2021-07-60827,POINT (-87.633087 41.650765)
46,11/14/2021,11/20/2021,60661,1,2021-46-60661,POINT (-87.644283 41.882786)
38,09/18/2022,09/24/2022,60637,2,2022-38-60637,POINT (-87.604053 41.780991)
26,06/27/2021,07/03/2021,60624,1,2021-26-60624,POINT (-87.722735 41.879417)
19,05/07/2023,05/13/2023,60601,1,2023-19-60601,POINT (-87.622844 41.886262)
31,07/31/2022,08/06/2022,60626,1,2022-31-60626,POINT (-87.669834 42.009469)
16,04/12/2020,04/18/2020,60653,8,2020-16-60653,POINT (-87.611244 41.819261)
14,04/02/2023,04/08/2023,60618,4,2023-14-60618,POINT (-87.703343 41.946699)
17,04/25/2021,05/01/2021,60612,1,2021-17-60612,POINT (-87.687011 41.88004)
45,11/07/2021,11/13/2021,60639,3,2021-45-60639,POINT (-87.75531 41.920609)
13,03/26/2023,04/01/2023,60607,1,2023-13-60607,POINT (-87.652727 41.876104)
5,01/26/2020,02/01/2020,60621,10,2020-05-60621,POINT (-87.638812 41.776931)
14,04/04/2021,04/10/2021,60656,3,2021-14-60656,POINT (-87.817934 41.974566)
49,12/05/2021,12/11/2021,60620,4,2021-49-60620,POINT (-87.651656 41.740873)
21,05/23/2021,05/29/2021,60622,2,2021-21-60622,POINT (-87.681818 41.902762)
46,11/10/2019,11/16/2019,60643,10,2019-46-60643,POINT (-87.662381 41.700445)
20,05/10/2020,05/16/2020,60624,1,2020-20-60624,POINT (-87.722735 41.879417)
11,03/14/2021,03/20/2021,60660,1,2021-11-60660,POINT (-87.666362 41.991062)
53,12/27/2020,01/02/2021,60602,1,2021-53-60602,POINT (-87.628309 41.883136)
43,10/22/2023,10/28/2023,60638,1,2023-43-60638,POINT (-87.771902 41.787032)
20,05/14/2023,05/20/2023,60619,1,2023-20-60619,POINT (-87.60569 41.744737)
52,12/20/2020,12/26/2020,60605,1,2020-52-60605,POINT (-87.623449 41.867824)
13,03/26/2023,04/01/2023,60707,8,2023-13-60707,POINT (-87.808283 41.921777)
23,06/04/2023,06/10/2023,60621,2,2023-23-60621,POINT (-87.638812 41.776931)
7,02/09/2020,02/15/2020,60639,10,2020-07-60639,POINT (-87.75531 41.920609)
43,10/20/2019,10/26/2019,60615,3,2019-43-60615,POINT (-87.602725 41.801993)
14,03/29/2020,04/04/2020,60634,10,2020-14-60634,POINT (-87.797373 41.944967)
38,09/18/2022,09/24/2022,60634,1,2022-38-60634,POINT (-87.797373 41.944967)
45,11/06/2022,11/12/2022,60659,10,2022-45-60659,POINT (-87.703266 41.990803)
51,12/18/2022,12/24/2022,60604,1,2022-51-60604,POINT (-87.629029 41.878153)
2,01/08/2023,01/14/2023,60654,6,2023-02-60654,POINT (-87.636354 41.892485)
26,06/25/2023,07/01/2023,60615,1,2023-26-60615,POINT (-87.602725 41.801993)
31,07/31/2022,08/06/2022,60645,3,2022-31-60645,POINT (-87.695049 42.008927)
53,12/27/2020,01/02/2021,60614,1,2021-53-60614,POINT (-87.652064 41.922605)
38,09/19/2021,09/25/2021,60652,2,2021-38-60652,POINT (-87.714238 41.745398)
32,08/06/2023,08/12/2023,60645,1,2023-32-60645,POINT (-87.695049 42.008927)
17,04/19/2020,04/25/2020,60640,1,2020-17-60640,POINT (-87.662232 41.971888)
26,06/27/2021,07/03/2021,60616,1,2021-26-60616,POINT (-87.629531 41.844869)
26,06/25/2023,07/01/2023,60633,1,2023-26-60633,POINT (-87.556037 41.653147)
41,10/09/2022,10/15/2022,60610,4,2022-41-60610,POINT (-87.63581 41.90455)
46,11/10/2019,11/16/2019,60609,4,2019-46-60609,POINT (-87.653382 41.812017)
28,07/09/2023,07/15/2023,60623,1,2023-28-60623,POINT (-87.717446 41.850321)
3,01/16/2022,01/22/2022,60616,1,2022-03-60616,POINT (-87.629531 41.844869)
26,06/25/2023,07/01/2023,60656,6,2023-26-60656,POINT (-87.817934 41.974566)
3,01/17/2021,01/23/2021,60707,1,2021-03-60707,POINT (-87.808283 41.921777)
50,12/06/2020,12/12/2020,60623,1,2020-50-60623,POINT (-87.717446 41.850321)
16,04/18/2021,04/24/2021,60624,1,2021-16-60624,POINT (-87.722735 41.879417)
20,05/15/2022,05/21/2022,60649,4,2022-20-60649,POINT (-87.571522 41.762202)
5,01/28/2024,02/03/2024,60614,1,2024-05-60614,POINT (-87.652064 41.922605)
28,07/09/2023,07/15/2023,60636,1,2023-28-60636,POINT (-87.668597 41.77599)
48,11/27/2022,12/03/2022,60633,10,2022-48-60633,POINT (-87.556037 41.653147)
33,08/14/2022,08/20/2022,60661,1,2022-33-60661,POINT (-87.644283 41.882786)
2,01/09/2022,01/15/2022,60640,4,2022-02-60640,POINT (-87.662232 41.971888)
5,01/29/2023,02/04/2023,60651,3,2023-05-60651,POINT (-87.741017 41.901964)
29,07/17/2022,07/23/2022,60605,1,2022-29-60605,POINT (-87.623449 41.867824)
28,07/09/2023,07/15/2023,60640,1,2023-28-60640,POINT (-87.662232 41.971888)
23,06/06/2021,06/12/2021,60611,1,2021-23-60611,POINT (-87.620291 41.894734)
7,02/14/2021,02/20/2021,60645,1,2021-07-60645,POINT (-87.695049 42.008927)
45,11/07/2021,11/13/2021,60655,1,2021-45-60655,POINT (-87.701434 41.696456)
18,05/02/2021,05/08/2021,60642,1,2021-18-60642,POINT (-87.657821 41.899935)
27,07/02/2023,07/08/2023,60611,1,2023-27-60611,POINT (-87.620291 41.894734)
10,03/06/2022,03/12/2022,60639,1,2022-10-60639,POINT (-87.75531 41.920609)
36,09/05/2021,09/11/2021,60621,2,2021-36-60621,POINT (-87.638812 41.776931)
51,12/17/2023,12/23/2023,60626,10,2023-51-60626,POINT (-87.669834 42.009469)
6,02/07/2021,02/13/2021,60630,1,2021-06-60630,POINT (-87.759611 41.971261)
21,05/21/2023,05/27/2023,60636,2,2023-21-60636,POINT (-87.668597 41.77599)
37,09/12/2021,09/18/2021,60605,1,2021-37-60605,POINT (-87.623449 41.867824)
3,01/14/2024,01/20/2024,60649,8,2024-03-60649,POINT (-87.571522 41.762202)
42,10/13/2019,10/19/2019,60659,1,2019-42-60659,POINT (-87.703266 41.990803)
1,01/02/2022,01/08/2022,60603,1,2022-01-60603,POINT (-87.625473 41.880112)
